st,rptdate,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c15,c16,c17,c18,c19,c21,c22,c23,c24,c25,c27,c29,c30,c31,c32,c33,c35,c36,c37,c38,c39,c40,c41,c42,c43,c44,c45,c46,c47,c48,c49,c50,c51
AR,2/28/2022,0,3,0,0,0,0,0,0,0,0,0,23,23,0,0,0,0,0,0,0,0,0,0,0,29,29,0,0,0,6995,6995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR,3/31/2022,0,0,0,0,0,0,0,0,0,0,0,86,270,15,0,0,0,0,0,0,0,0,0,0,101,77,0,0,0,20629,17737,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0
AR,4/30/2022,4,1,0,1,0,0,0,0,0,0,0,139,348,0,0,0,0,0,0,0,0,0,0,0,113,73,0,0,0,35659,27377,0,0,0,10,1,0,0,0,0,3,1,0,0,0,0
AR,5/31/2022,0,1,0,0,0,0,0,0,0,0,0,37,179,0,0,0,0,0,0,0,0,0,0,0,37,37,0,0,0,8297,8297,0,0,0,14,0,0,1,0,0,0,0,0,0,0,0
AR,6/30/2022,3,1,0,0,0,0,0,0,0,0,0,70,174,0,0,0,0,0,0,0,0,0,0,0,70,70,0,0,0,12295,12295,0,0,0,2619,10,7,459,5,3,0,0,0,0,0,0
AR,7/31/2022,2,1,0,0,0,0,0,0,0,0,0,88,12,15,0,0,0,10,0,0,0,0,0,0,103,103,0,0,0,28593,28593,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0
AR,8/31/2022,5,0,0,0,0,0,0,0,0,0,0,29,84,0,0,0,0,0,0,0,0,0,0,0,29,29,0,0,0,15947,15947,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0
AR,9/30/2022,0,0,0,0,0,0,0,0,0,0,0,4,11,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,3022,3022,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
AR,10/31/2022,3,1,0,0,0,0,0,0,0,0,0,94,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0
AR,11/30/2022,3,1,0,0,0,0,0,0,0,0,0,21,1,0,0,0,0,0,0,0,0,0,0,0,21,21,0,0,0,8284,8284,0,0,0,14,0,0,2,0,0,3,0,0,0,0,0
AR,12/31/2022,1,1,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,30,30,0,0,0,12781,12781,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0
AR,1/31/2023,3,0,0,0,0,0,0,0,0,0,0,58,7,0,0,0,0,0,0,0,0,0,0,0,58,58,0,0,0,20144,20144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR,2/28/2023,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1710,1710,0,0,0,14,1,0,0,0,0,0,0,0,0,0,0
AR,3/31/2023,74,0,0,3,0,0,1,0,0,0,0,53,3,0,0,0,1,0,0,0,0,1,0,0,88,86,1,1,0,10529,10393,81,81,0,77,3,0,0,0,0,3,0,0,0,0,0
AR,4/30/2023,57,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,16098,16098,0,0,0,40,0,0,0,0,0,5,0,0,0,0,0
AR,5/31/2023,78,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,36,36,0,0,0,6997,6997,0,0,0,67,0,0,0,0,0,10,0,0,0,0,0
AR,6/30/2023,50,0,1,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,29,29,0,0,0,15719,15719,0,0,0,86,0,0,0,0,0,3,0,0,0,0,0
AR,7/31/2023,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,746,746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR,8/31/2023,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,198,198,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0
AR,9/30/2023,132,0,3,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,33663,33663,0,0,0,147,0,0,0,0,0,0,0,0,0,0,0
AR,10/31/2023,11,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,13104,13104,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
AR,11/30/2023,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
AR,12/31/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR,1/31/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR,2/29/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR,3/31/2024,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR,4/30/2024,0,2,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR,5/31/2024,6,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,5020,5020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR,6/30/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR,7/31/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AZ,4/30/2020,2,0,0,0,0,0,0,0,0,0,0,369,7,23,0,0,0,0,0,0,0,0,0,0,324,322,0,0,0,76364,75943,0,0,0,98,0,0,0,0,0,16,0,0,0,0,0
AZ,5/31/2020,5,19,0,0,0,0,0,0,0,0,0,695,15,26,0,0,0,0,0,0,0,0,0,0,391,387,0,0,0,94830,94511,0,0,0,17,0,0,1,0,0,3,0,0,0,0,0
AZ,6/30/2020,10395,22,314,91,0,13,14,0,2,0,0,25255,68,889,0,0,291,0,29,0,0,26,0,7,15166,15064,138,120,18,3635300,3621407,37898,28605,4320,4813,41,5,64,0,0,26,1,0,0,0,0
AZ,7/31/2020,8241,10,197,78,0,6,11,0,0,0,0,49817,429,1479,0,0,543,4,63,0,0,46,0,8,33096,32831,428,394,4,7922586,7883724,110167,93748,8160,5085,76,3,325,4,0,79,0,0,0,0,0
AZ,8/31/2020,7778,36,191,30,0,0,7,0,0,0,0,73121,715,2143,0,0,543,9,74,0,0,70,0,9,60813,60067,612,544,68,14089865,13990193,161398,130067,16320,7292,32,8,827,8,2,45,0,0,0,0,0
AZ,9/30/2020,15536,17,374,12,0,5,13,1,1,0,0,82331,942,2149,0,0,311,0,54,0,0,65,2,7,81617,80414,397,331,66,18757775,18600733,106344,77650,15532,11979,19,10,4009,35,4,53,0,1,0,0,0
AZ,10/31/2020,2,0,0,0,0,0,0,0,0,0,0,369,7,23,0,0,0,0,0,0,0,0,0,0,324,322,0,0,0,76364,75943,0,0,0,98,0,0,0,0,0,16,0,0,0,0,0
AZ,11/30/2020,18052,30,644,33,0,4,14,0,0,0,0,241074,1499,7217,0,0,349,0,45,0,0,159,2,7,239186,234446,452,301,151,55690608,55008405,136386,71604,36176,20698,35,19,5729,8,1,59,2,0,0,0,0
AZ,12/31/2020,13222,61,543,50,0,6,28,0,3,0,0,228568,1655,7742,0,0,409,2,52,0,0,203,2,26,255838,250747,809,562,247,59630135,58886863,230823,133583,58822,13276,43,25,570,5,1,104,1,0,0,0,0
AZ,1/31/2021,13708,79,1693,49,0,19,26,0,0,0,0,302515,3204,17094,0,0,715,4,83,0,0,307,2,22,246505,240843,844,576,268,58201303,57395158,242724,139238,65009,13283,49,22,210,1,0,33,0,0,0,0,0
AZ,2/28/2021,7656,114,46,0,744,27,0,0,0,14,22,0,0,0,0,0,0,290704,2377,14687,0,0,758,4,97,0,0,352,2,18,282849,275698,1080,727,353,66664609,65680793,313735,174916,85612,8920,37,18,114,0,0
AZ,3/31/2021,6853,23,25,0,227,28,0,0,0,4,17,0,0,0,1,0,0,307447,1412,12762,0,0,761,2,90,0,0,442,2,27,355030,346741,1459,949,510,83689809,82570373,420062,225688,123767,7903,35,27,23,0,0
AZ,4/30/2021,5519,65,19,0,183,35,0,0,0,2,21,0,0,0,2,0,0,313764,274,12384,0,0,788,0,95,0,0,510,1,24,297741,292194,1404,881,523,70136903,69418320,393585,206205,125612,5160,37,17,65,7,0
AZ,5/31/2021,4055,15,6,0,162,26,0,0,0,2,9,0,0,0,1,0,0,345171,132,14025,0,0,937,0,119,0,0,577,0,36,300889,295934,1384,861,523,71044604,70394290,393292,201755,125883,4113,36,11,15,14,0
AZ,6/30/2021,3075,3,90,24,0,1,6,0,0,0,0,263436,68,10856,0,0,776,0,92,0,0,362,0,23,301100,296303,1482,1026,456,69907338,69278234,423533,236178,107348,3445,23,6,6351,8,7,11,0,0,0,0,0
AZ,7/31/2021,2726,6215,2,0,86,17,0,0,0,2,9,0,0,0,0,0,0,226984,11,9544,0,0,820,0,89,0,0,320,0,25,235861,232111,1229,886,343,54464177,53962444,347568,204987,80772,2746,20,4,6215,15,0
AZ,8/31/2021,2321,12162,4,0,78,7,0,0,0,1,5,0,0,0,0,0,0,245930,2,10429,0,0,819,0,92,0,0,361,0,27,252331,248832,1288,892,396,58841396,58350491,376494,210720,94346,2581,10,6,12162,25,0
AZ,9/30/2021,298,2,30,0,10,3,0,0,0,0,0,0,0,0,0,0,0,52373,386,2178,0,0,154,3,18,0,0,90,0,4,63103,62060,305,207,98,14708325,14559648,89246,49074,23480,754,5,0,2,10,0
AZ,10/31/2021,60,1,4,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1848,64,60,0,0,2,0,0,0,0,0,0,0,6602,6393,32,10,22,1546464,1518198,9596,2500,5560,164,0,1,1,2,0
AZ,11/30/2021,49,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1289,45,39,0,0,9,0,0,0,0,3,0,4,8570,8251,42,8,34,1988178,1942549,12516,2012,8008,466,0,2,0,0,0
AZ,12/31/2021,33,0,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,648,33,37,0,0,0,0,0,0,0,23,0,0,4073,3947,57,40,17,1024076,1005764,16419,9938,4080,225,3,1,0,1,0
AZ,1/31/2022,28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,633,28,41,0,0,4,0,3,0,0,1,0,0,2202,2118,43,19,24,586283,573620,10420,4660,5760,94,1,1,0,1,0
AZ,2/28/2022,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,699,7,33,0,0,0,0,0,0,0,0,0,0,2434,2367,20,20,0,605599,595729,4406,4140,0,207,1,0,0,0,0
AZ,3/31/2022,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,541,8,33,0,0,13,0,4,0,0,0,0,0,2717,2628,40,36,4,659794,647448,11858,10287,960,140,2,0,0,0,0
AZ,4/30/2022,22,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,347,1,22,0,0,0,0,0,0,0,0,0,0,1997,1972,28,28,0,468167,464812,6732,6720,0,116,0,0,0,1,0
AZ,5/31/2022,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,625,2,2,0,0,0,0,0,0,0,0,0,0,1398,1372,0,0,0,339313,335252,0,0,0,101,0,0,0,0,0
AZ,6/30/2022,68,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,499,2,57,0,0,0,0,0,0,0,0,0,0,1500,1446,1,1,0,346999,340685,540,480,60,167,1,0,0,0,0
AZ,7/31/2022,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,102,4,42,0,0,0,0,0,0,0,0,0,0,481,474,0,0,0,129741,128530,415,0,0,36,0,0,0,0,0
AZ,8/31/2022,22,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,331,0,26,0,0,0,0,0,0,0,7,0,0,795,768,8,1,7,203006,199240,3321,240,1680,71,1,1,0,0,0
AZ,9/30/2022,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,0,4,0,0,0,0,0,0,0,0,0,0,600,587,7,0,7,158566,156045,1898,0,1620,45,0,2,0,0,0
AZ,10/31/2022,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,130,0,11,0,0,0,0,0,0,0,0,0,0,356,352,17,17,0,88408,87733,4080,4080,0,38,1,0,0,0,0
AZ,11/30/2022,12,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,241,0,41,0,0,5,0,0,0,0,0,0,0,430,424,8,8,0,109774,109063,2392,2392,0,24,0,0,0,0,0
AZ,12/31/2022,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362,0,31,0,0,0,0,0,0,0,0,0,0,984,970,15,15,0,268647,265221,3600,3600,0,20,0,0,0,0,0
AZ,1/31/2023,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,67,0,27,0,0,0,3,0,0,0,0,0,0,431,367,16,16,0,101790,92519,2147,2147,0,37,2,0,0,0,0
AZ,2/28/2023,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,324,315,0,0,0,77824,76534,0,0,0,27,0,0,0,0,0
AZ,3/31/2023,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,316,309,0,0,0,76470,75830,0,0,0,38,0,0,0,0,0
AZ,4/30/2023,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,234,223,0,0,0,63072,61562,0,0,0,32,0,0,0,0,0
AZ,5/31/2023,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,283,283,0,0,0,70058,69978,0,0,0,49,0,0,0,0,0
AZ,6/30/2023,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,268,238,0,0,0,71260,63905,0,0,0,69,0,0,0,0,0
AZ,7/31/2023,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,165,156,0,0,0,47066,45425,0,0,0,36,0,0,0,0,0
AZ,8/31/2023,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,247,235,0,0,0,57331,56451,374,0,0,47,0,0,0,0,0
AZ,9/30/2023,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,35,2,0,0,0,0,0,0,0,0,0,0,0,194,186,5,0,5,47640,46390,1200,0,1200,34,0,1,0,0,0
AZ,10/31/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,99,99,0,0,0,25099,25099,0,0,0,32,0,0,0,0,0
AZ,11/30/2023,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,3,0,0,0,0,0,0,0,0,0,0,0,114,114,0,0,0,28287,28287,0,0,0,7,0,0,0,0,0
AZ,3/31/2024,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,204,194,0,0,0,67959,66841,0,0,0,14,0,0,0,0,0
AZ,4/30/2024,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,42,42,0,0,0,16684,16684,0,0,0,9,0,0,0,0,0
AZ,5/31/2024,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,94,90,0,0,0,22992,22515,0,0,0,9,0,0,0,0,0
AZ,6/30/2024,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,26,0,0,0,8512,8325,162,0,0,2,0,0,0,0,0
CA,4/30/2020,0,3,0,0,1,0,0,0,0,0,0,0,194,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,5/31/2020,190909,122,2932,926,0,12,765,0,1,0,0,232838,692,4006,0,0,997,6,34,0,0,916,3,0,218563,214406,1805,942,863,70478704,69664896,701303,333373,367930,52337,229,216,0,0,0,2097,19,1,0,0,0
CA,6/30/2020,101261,144,2974,272,0,63,202,0,31,0,0,1228971,2979,27952,0,0,4839,30,305,0,0,5284,11,197,1222342,1188543,10345,4974,5371,389952731,367604003,4115900,1766086,2349814,150225,573,534,28731,159,164,23800,92,29,0,0,0
CA,7/31/2020,165040,256,2943,346,0,35,300,0,9,0,0,1016323,3905,20627,0,0,2948,28,218,0,0,2727,9,85,993106,964072,5626,3017,2609,274829382,264211394,2104961,1006919,1098042,135476,319,211,62706,252,284,18262,62,41,0,0,0
CA,8/31/2020,181841,242,3077,338,0,26,324,0,6,0,0,1564962,4865,25502,0,0,3778,67,215,0,0,3735,23,66,1490586,1457041,6781,3612,3169,373101114,363125191,2511798,1202802,1308996,180334,366,331,52198,187,175,20060,79,37,0,0,0
CA,9/30/2020,625949,500,6913,402,1,33,461,0,15,0,0,2112101,7528,32651,0,0,4045,33,203,0,0,3611,7,63,2088280,2037671,7359,3969,3390,517210408,505569623,2682529,1286869,1395660,313783,359,339,260072,678,688,30035,91,47,0,0,0
CA,10/31/2020,570631,580,8625,405,0,45,512,0,9,0,0,4209206,13677,59266,0,0,4537,27,402,0,0,4640,5,186,4178688,4048026,8913,4569,4344,1134682121,1109166110,3352162,1519718,1832444,708379,429,502,266920,641,535,63330,158,35,0,0,0
CA,11/30/2020,319203,419,6439,405,1,31,372,0,5,0,0,5872916,17018,86565,0,0,5035,28,312,0,0,5335,10,126,5880648,5624030,10377,5179,5198,1629706441,1579909143,3904016,1732240,2171776,407171,453,444,185483,488,415,103795,156,61,0,0,0
CA,12/31/2020,228012,357,5207,382,2,33,338,0,10,0,0,5715806,17512,71462,0,0,5149,54,310,0,0,5437,30,99,5699533,5426106,10655,5287,5368,1588701056,1531912288,4057231,1801511,2255720,280735,464,399,474615,481,447,121920,138,49,0,0,0
CA,1/31/2021,113665,271,4443,434,1,30,155,0,7,0,0,3771350,18948,76758,0,0,4497,63,299,0,0,4096,15,106,3669466,3476509,8667,4569,4098,1026705524,984273856,3247796,1539270,1708526,106359,281,153,0,0,0,188751,144,48,0,0,0
CA,2/28/2021,113519,285,4635,533,1,38,193,2,24,0,0,4915906,20617,78031,0,0,7575,70,371,0,0,5607,17,202,4808522,4471807,13344,7693,5651,1301152376,1228076641,4757469,2406595,2350874,130260,540,197,1177,3,0,136147,151,64,0,0,0
CA,3/31/2021,64255,351,3384,378,0,34,150,0,7,0,0,5557897,23169,101162,0,0,11578,87,637,0,0,7376,31,261,5469320,5069252,19264,11829,7435,1458121950,1374409376,6701514,3598762,3102752,88180,496,179,208512,335,313,125719,130,59,0,0,0
CA,4/30/2021,74447,356,3466,621,1,25,176,1,9,0,0,4219790,23540,75226,0,0,10884,76,430,0,0,6245,24,205,4061314,3844960,17210,10952,6258,1076568310,1029243043,5825769,3202316,2623453,59778,459,149,0,0,0,113165,137,58,0,0,0
CA,5/31/2021,53073,200,2344,440,0,22,202,1,6,0,0,4309116,20437,84565,0,0,12105,54,491,0,0,6616,39,207,4129468,3906799,18761,12139,6622,1122605450,1065975086,6408788,3624063,2784725,58625,512,192,12,0,0,80847,139,55,0,0,0
CA,6/30/2021,49510,173,2757,339,0,25,209,0,5,0,0,4907316,23121,96722,0,0,14117,54,574,0,0,7695,40,210,4669086,4435744,21326,13816,7510,1276168806,1207232993,7448486,4291473,3157013,46635,347,169,57,0,0,87144,186,78,0,0,0
CA,7/31/2021,48900,178,3317,327,0,31,189,0,13,0,0,4936692,18152,112286,0,0,14935,48,796,0,0,9197,37,421,4644362,4377659,23816,14877,8939,1274912281,1208119048,8436561,4631954,3804607,46408,319,183,70,0,0,100281,210,142,0,0,0
CA,8/31/2021,38238,177,3077,218,0,21,173,1,12,0,0,4963399,16214,100949,0,0,17012,48,673,0,0,9563,31,320,4878603,4643195,26574,17016,9558,1348227930,1282048869,9502857,5427977,4074880,46909,268,203,181,1,0,104170,199,154,0,0,0
CA,9/30/2021,15318,42,1340,95,0,14,68,0,4,0,0,2656015,5732,58661,0,0,8457,12,429,0,0,5564,13,224,2577094,2450262,14000,8475,5525,720724513,667947924,5160039,2762529,2397510,21810,136,102,168,0,0,45182,159,58,0,0,0
CA,10/31/2021,4854,9,428,41,0,5,18,0,0,0,0,458344,594,12598,0,0,1664,0,125,0,0,921,0,104,400041,377756,2376,1527,849,133327429,101812625,1022706,571824,450882,6247,56,20,60,0,0,11322,60,11,0,0,0
CA,11/30/2021,3856,6,231,37,0,0,8,0,0,0,0,226647,1370,7443,0,0,925,0,86,0,0,396,0,5,170033,162280,1126,807,319,62571786,43370407,520499,355537,164962,3596,31,11,25,0,0,5129,12,3,0,0,0
CA,12/31/2021,2674,7,230,34,0,3,10,0,1,0,0,144207,765,4983,0,0,748,7,14,0,0,168,0,11,115151,109762,734,621,113,42374347,29111795,328001,248859,79142,2756,27,7,27,0,0,3558,6,7,0,0,0
CA,1/31/2022,1627,2,123,17,0,4,3,0,0,0,0,104643,411,3321,0,0,460,0,11,0,0,169,0,24,85827,81286,437,329,108,31012178,21492239,203006,146507,56499,1671,8,3,18,0,0,2769,21,2,0,0,0
CA,2/28/2022,1390,0,114,13,0,1,7,0,0,0,0,77359,371,2648,0,0,212,0,9,0,0,132,0,0,63008,59890,303,206,97,22195247,15678966,138938,92393,46545,1343,9,6,12,0,0,1437,10,3,0,0,0
CA,3/31/2022,1145,2,73,21,0,2,5,0,0,0,0,66034,142,2407,0,0,294,0,60,0,0,116,0,18,53801,51163,426,313,113,20588872,13517428,185470,128738,56732,1234,14,4,12,0,0,1563,7,0,0,0,0
CA,4/30/2022,770,2,50,13,0,2,1,0,0,0,0,45319,257,1592,0,0,233,0,5,0,0,129,0,0,36275,34508,309,213,96,13240571,8845202,135596,87986,47610,800,10,2,13,0,0,653,3,0,0,0,0
CA,5/31/2022,647,1,55,4,0,8,1,0,0,0,0,87411,216,2650,0,0,296,0,11,0,0,188,0,12,68815,61810,410,239,171,20519809,16197275,177438,92825,84613,830,5,2,9,0,0,709,5,8,0,0,0
CA,6/30/2022,483,1,24,3,0,0,3,0,0,0,0,43260,245,1215,0,0,78,0,2,0,0,78,0,0,33004,30064,123,70,53,11095513,7812341,66835,35018,31817,580,2,1,30,0,0,565,0,0,0,0,0
CA,7/31/2022,357,1,24,5,0,0,1,0,0,0,0,35086,69,1062,0,0,40,0,4,0,0,53,0,0,24885,22412,76,43,33,8491009,5858326,37384,25954,11430,429,0,1,1,0,0,392,0,1,0,0,0
CA,8/31/2022,341,0,17,4,0,1,1,0,1,0,0,29406,136,822,0,0,103,9,31,0,0,116,0,13,19841,18151,183,102,81,7128459,4693917,89089,51019,38070,376,1,4,21,0,0,417,1,1,0,0,0
CA,9/30/2022,268,1,19,3,0,0,1,0,0,0,0,17729,44,530,0,0,43,13,7,0,0,36,0,29,11962,11123,102,37,65,4599600,2726955,68433,39092,29341,288,2,1,31,0,0,244,0,0,0,0,0
CA,10/31/2022,228,0,12,1,0,0,0,0,0,0,0,14391,108,418,0,0,35,0,0,0,0,34,0,0,10414,9737,50,17,33,4075153,2424457,26274,13437,12837,283,1,1,14,25,0,192,0,0,0,0,0
CA,11/30/2022,158,0,6,1,0,1,0,0,0,0,0,8482,8,229,0,0,12,0,0,0,0,29,0,0,6837,6523,13,11,2,2517735,1651130,8603,7343,1260,155,1,0,2,0,0,185,0,0,0,0,0
CA,12/31/2022,226,0,11,2,0,0,0,0,0,0,0,8426,4,239,0,0,72,0,3,0,0,14,0,0,6604,6298,87,73,14,2428681,1553173,43949,38439,5510,162,3,1,1,0,0,139,0,0,0,0,0
CA,1/31/2023,181,0,1,1,0,0,1,0,0,0,0,8991,96,278,0,0,21,0,3,0,0,51,0,0,7073,6734,62,24,38,2338601,1675169,30618,12809,17809,163,1,1,2,0,0,161,1,0,0,0,0
CA,2/28/2023,143,0,6,2,0,0,1,0,0,0,0,7623,38,302,0,0,42,0,0,0,0,7,0,0,5747,5465,46,41,5,2180638,1412600,29867,24557,5310,134,1,1,1,0,0,155,0,0,0,0,0
CA,3/31/2023,165,1,9,1,0,0,0,0,0,0,0,8844,48,315,0,0,19,0,0,0,0,4,0,0,6119,5789,13,11,2,2301042,1432173,5706,4446,1260,132,0,0,1,0,0,129,0,0,0,0,0
CA,4/30/2023,121,2,3,1,0,0,0,0,0,0,0,8121,4,188,0,0,17,0,10,0,0,0,0,0,5821,5536,25,25,0,2037381,1353151,10902,10902,0,133,1,0,0,0,0,94,2,0,0,0,0
CA,5/31/2023,89,4,16,0,0,0,0,0,0,0,0,7013,4,195,0,0,3,0,3,0,0,0,0,0,5087,4843,6,6,0,1706785,1140329,14311,14311,0,96,0,0,0,0,0,103,0,0,0,0,0
CA,6/30/2023,85,2,3,1,0,0,1,0,0,0,0,5418,14,206,0,0,30,0,0,0,0,22,0,0,4161,3905,33,11,22,1522677,923411,17909,9230,8679,74,0,1,1,0,0,54,0,0,0,0,0
CA,7/31/2023,69,0,4,3,0,0,0,0,0,0,0,3964,37,108,0,0,37,0,0,0,0,16,0,0,3098,2939,52,36,16,1111195,746927,21272,15105,6167,76,1,0,8,0,0,45,0,0,0,0,0
CA,8/31/2023,69,1,0,1,0,0,0,0,0,0,0,4534,29,129,0,0,29,12,0,0,0,14,4,0,3588,3282,43,29,14,1241201,844423,17178,10878,6300,70,1,0,0,0,0,29,0,0,0,0,0
CA,9/30/2023,99,1,3,2,0,0,2,0,0,0,0,4194,29,138,0,0,2,0,0,0,0,41,0,0,3474,3309,41,2,39,1131551,792757,20972,1794,19178,67,0,1,2,0,0,54,0,0,0,0,0
CA,10/31/2023,53,0,5,0,0,0,0,0,0,0,0,3076,8,142,0,0,14,0,0,0,0,0,0,0,2483,2356,11,11,0,833276,562935,4770,4770,0,63,0,0,0,0,0,31,0,0,0,0,0
CA,11/30/2023,46,0,3,2,0,0,1,0,0,0,0,2636,0,162,0,0,29,0,0,0,0,0,0,0,2090,1925,29,29,0,748931,501440,10208,10208,0,42,1,0,0,0,0,28,0,0,0,0,0
CA,12/31/2023,44,0,0,1,0,0,0,0,0,0,0,2293,1,64,0,0,10,0,0,0,0,0,0,0,1911,1799,8,8,0,643435,452733,882,882,0,47,1,0,0,0,0,32,0,0,0,0,0
CA,1/31/2024,33,0,1,1,0,0,0,0,0,0,0,2562,2,69,0,0,31,0,0,0,0,2,0,0,1924,1784,32,30,2,664341,463311,13275,12465,810,34,2,1,0,0,0,29,0,0,0,0,0
