st,rptdate,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c15,c16,c17,c18,c19,c21,c22,c24,c25,c27,c29,c30,c31,c32,c33,c35,c36,c38,c39,c40,c41,c42,c43,c45,c46,c47,c48,c49,c50,c51
VI,8/31/2002,103,0,0,0,0,0,0,0,0,51,0,858,0,150,0,0,0,0,0,0,0,0,0,2112,1065,0,0,0,294007,285881,0,0,238,170,45,1,0,0,0,0,0,0,0
VI,9/30/2002,81,0,0,0,0,0,0,0,0,80,0,840,0,152,0,0,0,0,0,0,0,0,0,933,913,0,0,0,248775,245680,0,0,95,0,0,18,0,0,0,0,0,0,0
VI,10/31/2002,99,0,9,0,0,0,0,0,0,82,9,1024,0,198,0,0,0,0,0,0,0,0,0,74,72,0,0,0,20299,20004,0,0,17,0,0,3,0,0,0,0,0,0,0
VI,11/30/2002,135,0,60,0,0,0,0,0,0,120,60,1009,0,268,0,0,0,0,0,0,0,0,0,645,643,171,0,0,186238,185853,0,0,108,0,0,35,35,0,0,0,0,0,0
VI,12/31/2002,141,0,25,0,0,0,0,0,0,241,25,1513,0,363,0,0,0,0,0,0,0,0,0,970,968,232,0,0,299656,299280,0,0,111,79,32,38,0,0,0,0,0,0,0
VI,1/31/2003,165,0,3,0,0,0,0,0,0,134,3,1805,0,472,0,0,0,0,0,0,0,0,0,2034,2032,354,0,0,630472,630108,0,0,164,133,31,99,0,165,0,0,0,0,0
VI,2/28/2003,205,0,67,0,0,0,0,0,0,191,67,2041,0,508,0,0,0,0,0,0,0,0,0,2524,2510,569,0,0,788137,784657,0,0,264,213,51,193,0,0,0,0,0,0,0
VI,3/31/2003,192,0,55,0,0,0,0,0,0,194,55,2867,0,527,0,0,0,0,0,0,0,0,0,3416,3385,0,0,0,1037400,1030097,0,0,262,205,57,269,0,0,0,0,0,0,0
VI,4/30/2003,180,0,19,0,0,0,0,0,0,202,19,3767,0,539,0,0,0,0,0,0,0,0,0,4355,4311,0,0,0,1284213,1274733,0,0,223,182,41,345,0,1,0,0,0,0,0
VI,5/31/2003,165,0,41,0,0,0,0,0,0,160,41,3232,0,537,0,0,0,0,0,0,0,0,0,3680,3626,509,0,0,1085348,1075283,0,0,216,0,0,331,0,3,0,0,0,0,0
VI,6/30/2003,161,0,13,0,0,0,0,0,0,179,13,4421,0,914,0,0,0,0,0,1,0,0,0,4711,749,0,0,0,1431709,1422835,0,0,188,0,0,0,0,4,0,0,0,0,0
VI,7/31/2003,160,0,17,0,0,0,0,0,0,145,0,4381,0,1474,0,0,0,0,0,0,0,0,0,7084,7002,0,0,0,2225094,2208803,0,0,233,0,0,539,0,1,0,0,0,0,0
VI,8/31/2003,186,0,0,0,0,0,0,0,0,186,8,5539,0,913,186,0,0,0,0,0,0,0,0,6696,6597,1098,0,0,2015289,1997993,0,0,172,0,0,524,0,2,0,0,0,0,0
VI,9/30/2003,114,0,0,0,0,0,0,0,0,114,12,2929,0,526,0,0,0,0,0,0,0,0,0,3430,3341,482,0,0,998829,983713,0,0,169,162,7,289,0,0,0,0,0,0,0
VI,10/31/2003,81,0,16,0,0,0,0,0,0,88,0,2787,0,444,88,0,0,0,0,0,0,0,9,3509,3426,0,0,0,1032030,1017204,0,0,129,0,0,333,0,1,0,0,0,0,0
VI,11/30/2003,56,1,3,0,0,0,0,0,0,76,3,1526,0,188,0,0,0,0,0,0,0,0,0,1683,1638,0,0,0,465524,458286,0,0,78,0,0,238,0,5,0,0,1,0,0
VI,12/31/2003,65,0,13,0,0,0,0,0,0,65,13,1110,0,222,0,0,0,0,0,0,0,0,0,1342,1296,0,0,0,357670,350546,0,0,88,71,17,159,0,5,0,0,0,0,0
VI,1/31/2004,11,0,2,0,0,0,0,0,0,10,0,614,0,144,0,0,0,0,0,0,0,0,0,803,779,0,0,0,200370,197658,0,0,0,0,0,92,0,11,0,0,0,0,0
VI,2/29/2004,1,0,0,0,0,0,0,0,0,0,0,334,0,82,0,0,0,0,0,0,0,0,0,404,392,86,0,0,98228,97464,0,0,2,10,0,56,0,1,0,0,0,0,0
VI,3/31/2004,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,197,184,0,0,0,47959,46423,0,0,2,0,0,56,0,0,0,0,0,0,0
VI,4/30/2004,0,0,0,0,0,0,0,0,0,0,0,7,0,10,0,0,0,0,0,0,0,0,0,22,17,0,0,0,3791,3374,0,0,0,0,0,9,0,0,0,0,0,0,0
VI,10/31/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VT,3/31/2002,1138,11,118,10,0,0,2,0,0,1,0,2438,63,220,0,0,14,0,0,0,3,0,0,1755,1630,44,11,2,422474,399094,2490,624,985,6,1,0,0,0,0,0,1,0,0
VT,4/30/2002,583,13,73,5,0,3,3,0,0,1,0,5906,389,612,0,0,53,2,15,0,17,0,0,6942,6367,197,66,18,1635488,1536980,13829,5407,680,8,4,0,0,18,1,0,1,0,0
VT,5/31/2002,447,18,63,3,0,1,1,0,0,3,0,6302,674,651,0,0,67,4,10,0,21,0,0,6912,6332,194,77,20,1593797,1493554,14934,6100,515,6,0,0,0,29,0,0,1,0,0
VT,6/30/2002,373,8,53,2,0,1,2,0,0,1,0,6070,575,668,0,0,46,4,10,0,30,0,0,5950,5433,148,58,26,1385623,1297921,10281,7837,418,3,2,724,1,27,2,0,0,0,0
VT,7/31/2002,419,9,42,2,0,0,0,1,0,3,0,4371,589,466,0,0,32,4,6,0,15,1,0,5476,5022,108,42,20,1298069,1223520,9580,5825,483,2,1,321,3,22,0,0,0,0,0
VT,8/31/2002,490,4,72,1,0,2,0,0,0,4,0,4270,497,474,0,0,22,3,4,0,3,0,0,4695,4327,68,26,3,1197408,1133758,6161,936,526,2,0,236,0,26,0,0,1,0,0
VT,9/30/2002,357,8,39,1,0,0,2,0,1,8,0,5296,400,622,0,0,18,1,9,0,5,0,1,5857,5443,72,27,4,1560163,1488347,7459,1385,440,1,2,315,0,37,0,0,0,0,0
VT,10/31/2002,477,13,38,1,0,0,1,0,0,17,0,4474,353,475,0,0,13,0,1,0,11,0,4,4875,4458,64,14,17,1274989,1200476,4349,5769,465,1,2,281,0,46,0,0,0,0,0
VT,11/30/2002,394,11,53,1,0,0,0,0,1,4,0,4210,255,427,0,0,11,0,0,0,12,0,4,4549,4156,62,11,16,1145374,1077329,3829,5458,444,1,0,313,0,52,0,0,1,0,0
VT,12/31/2002,398,14,28,3,0,0,1,0,0,4,0,4982,215,461,0,0,20,0,0,0,11,0,4,5419,5017,75,20,15,1363212,1292146,6531,4379,451,3,1,296,3,54,0,0,2,0,0
VT,1/31/2003,526,11,52,1,0,0,0,0,0,5,0,3641,227,357,0,0,15,0,0,0,5,0,0,3958,3627,33,15,5,1006982,945514,5142,1495,528,1,0,212,1,33,1,0,1,0,0
VT,2/28/2003,491,10,65,3,0,0,1,0,0,7,0,4263,264,386,0,0,17,0,0,0,5,0,0,4622,4244,65,17,5,1210846,1139721,5742,1755,519,1,1,220,0,15,0,0,1,0,0
VT,3/31/2003,468,17,50,2,0,0,1,0,0,3,0,5994,351,644,0,0,24,0,0,0,9,0,0,6578,6026,86,24,9,1793637,1685093,7315,2946,570,4,1,250,1,34,0,0,2,0,0
VT,4/30/2003,547,11,51,0,0,1,5,0,1,3,0,5416,367,555,0,0,24,0,1,0,18,0,1,5918,5360,100,25,19,1581438,1472616,7384,6390,580,1,5,322,0,36,1,0,1,0,0
VT,5/31/2003,541,11,48,2,0,0,4,0,0,6,0,5381,374,538,0,0,20,0,4,0,23,0,4,5873,5258,97,24,27,1488079,1376745,7306,8576,574,1,4,364,0,33,0,0,2,0,0
VT,6/30/2003,405,11,39,3,0,0,2,0,0,4,0,5866,360,477,0,0,20,2,5,0,33,0,5,6299,5700,102,25,38,1552170,1445949,7128,11781,462,4,2,333,2,32,0,0,1,0,0
VT,7/31/2003,499,9,50,2,0,0,2,0,0,4,0,5060,310,409,0,0,24,2,3,0,21,0,3,5422,4961,73,27,24,1351051,1269668,8003,7598,538,2,2,315,1,30,0,1,1,0,0
VT,8/31/2003,366,10,58,1,0,0,0,0,0,3,0,5193,415,512,0,0,26,0,0,0,19,0,0,4922,4505,50,22,17,1245492,1169986,6745,5504,392,0,0,296,2,34,0,0,0,0,0
VT,9/30/2003,422,6,36,4,0,0,0,0,0,5,0,4673,386,483,0,0,23,0,0,0,1,0,0,5814,5234,51,27,3,1473487,1370707,8670,1074,477,5,0,341,1,41,0,1,1,0,0
VT,10/31/2003,499,10,63,2,0,0,2,0,0,4,0,4338,372,459,0,0,27,0,0,0,4,0,0,4767,4261,48,27,4,1203264,1108616,9215,1424,488,1,2,277,0,55,0,0,2,0,0
VT,11/30/2003,367,3,55,3,0,0,3,0,0,0,0,5051,267,578,0,0,36,1,0,0,17,0,0,4820,4356,59,33,14,1200516,1114499,11354,4786,469,2,2,235,0,42,0,0,0,0,0
VT,12/31/2003,346,23,44,1,2,0,0,0,0,0,0,4415,328,470,0,0,32,0,0,0,22,0,0,5602,5099,88,37,25,1430179,1333916,11209,8885,417,2,1,322,0,63,0,0,12,0,0
VT,1/31/2004,11,2,8,0,0,0,0,0,0,3,0,2950,256,358,0,0,13,0,0,0,15,0,0,3291,2974,44,13,14,833887,772400,3845,4715,51,0,0,254,2,32,1,0,0,0,0
VT,2/29/2004,0,3,1,0,0,0,0,0,0,9,0,1618,125,198,0,0,2,0,0,0,2,0,0,1807,1599,15,0,1,457750,419978,0,1,3,0,0,232,1,11,1,0,1,0,0
VT,3/31/2004,0,5,2,0,0,0,0,0,0,9,0,593,68,63,0,0,4,0,0,0,0,0,0,826,704,13,6,0,198263,181407,1066,0,3,0,0,216,0,22,0,0,1,0,0
VT,4/30/2004,0,2,2,0,0,0,0,0,0,1,0,71,12,13,0,0,0,0,0,0,0,0,0,99,73,1,0,0,21912,19499,0,0,0,0,0,8,0,22,0,0,2,0,0
VT,5/31/2004,0,1,1,0,0,0,0,0,0,0,0,22,4,7,0,0,0,0,0,0,0,0,0,38,38,0,0,0,11928,11928,0,0,1,0,0,3,0,2,0,0,1,0,0
VT,6/30/2004,0,1,1,0,0,0,0,0,0,1,0,24,1,11,0,0,0,0,0,0,0,0,0,37,36,1,0,0,11744,11539,0,0,2,0,0,0,0,1,0,0,1,0,0
VT,7/31/2004,0,0,1,0,0,0,0,0,0,1,0,14,0,7,0,0,0,0,0,0,0,0,0,21,20,0,0,0,6517,6196,0,0,0,0,0,1,0,0,0,0,0,0,0
VT,8/31/2004,0,0,0,0,0,0,0,0,0,1,0,9,1,9,0,0,0,0,0,0,0,0,0,18,18,0,0,0,5472,5472,0,0,0,0,0,2,0,0,0,0,0,0,0
VT,9/30/2004,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,307,307,0,0,0,0,0,0,0,0,0,0,0,0,0
VT,11/30/2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WA,3/31/2002,30865,49,2298,177,0,27,175,0,65,19,0,54734,461,3228,1,0,303,3,37,0,276,0,64,54838,52272,1240,323,304,16487702,16340869,88470,97693,16357,0,0,187,3,32,0,1,2,0,0
WA,4/30/2002,10317,140,919,103,4,12,56,0,21,57,0,156216,4232,12937,0,0,1216,77,153,2,984,0,350,162201,154099,4341,1306,1253,48984267,48562950,372925,394835,23099,0,1,33,0,564,1,1,12,0,0
WA,5/31/2002,9845,57,1049,57,0,8,50,0,24,359,0,162747,6771,14826,1,0,1271,142,176,1,1029,0,423,174800,165077,4639,1443,1403,52724748,52300758,410885,438233,12151,0,0,305,1,984,3,1,7,0,0
WA,6/30/2002,8556,50,843,30,0,5,49,1,16,575,0,193799,10033,16531,5,0,1213,177,151,5,1222,0,471,208680,198643,5003,1345,1717,63624392,63336666,541866,631454,10345,0,0,176,0,1141,6,2,5,0,1
WA,7/31/2002,10526,74,1092,46,1,6,62,0,18,424,2,192726,8045,17375,2,0,1113,111,146,1,1188,0,469,207886,197237,4650,1266,1626,64771509,64515024,512642,596162,9678,0,0,3291,2,1793,5,1,0,0,0
WA,8/31/2002,8375,101,832,45,1,6,57,0,19,594,1,185293,9955,17092,2,0,981,141,133,3,1156,0,452,200962,190979,4164,1097,1600,64092379,63879199,452560,586481,8821,0,0,3707,2,1852,4,6,4,0,0
WA,9/30/2002,8865,101,843,42,0,4,45,0,21,480,0,201949,8914,18740,3,0,970,118,150,2,1243,0,541,218310,206162,4263,1109,1789,70840191,70635602,450145,642519,9128,0,0,14040,122,2101,13,6,0,0,0
WA,10/31/2002,6642,122,543,59,2,4,51,0,11,504,2,153102,7388,14000,1,0,722,56,103,2,907,0,376,165446,154052,3078,818,1279,54013418,53841337,326475,458418,7919,0,0,5114,57,2503,21,12,3,0,0
WA,11/30/2002,6074,159,470,43,1,4,42,0,13,426,0,147479,7775,13290,2,0,711,43,93,1,879,0,316,158413,148293,2884,791,1181,52017956,51866698,307847,427849,7596,0,0,5124,31,2232,14,6,3,0,0
WA,12/31/2002,5420,131,378,32,4,5,28,0,6,441,0,177685,5717,15165,2,0,823,27,120,5,1110,0,364,190321,179268,3386,936,1449,63017216,62846113,351954,523814,8085,0,0,5812,39,1771,5,4,1,0,0
WA,1/31/2003,7788,138,525,47,1,8,56,0,13,391,0,105711,4010,7980,5,0,473,32,70,6,662,0,175,112876,106784,2009,530,831,38103161,37948912,208662,314489,5745,0,1,4307,23,1110,6,10,4,0,0
WA,2/28/2003,6034,232,441,37,2,7,38,0,9,249,1,129084,5735,9737,0,0,536,40,109,2,836,0,221,136888,129784,2577,650,1044,45867211,45728758,259818,395093,6986,0,0,4670,33,1027,3,4,1,0,0
WA,3/31/2003,6404,242,470,44,0,4,36,0,15,604,0,153915,7134,11319,1,0,681,44,123,2,937,0,281,162681,154301,3017,802,1195,53701020,53548578,341440,455499,8274,0,0,5545,42,1133,6,9,1,0,0
WA,4/30/2003,6926,157,535,61,3,5,49,0,16,444,1,127350,5684,9654,4,0,622,31,110,1,770,0,258,135507,128214,2562,726,1019,44469234,44322667,300898,387401,7472,0,0,4171,21,1184,4,6,2,0,0
WA,5/31/2003,6608,172,495,43,1,7,52,0,12,534,1,122992,6713,9515,5,0,660,54,118,1,834,0,263,131351,124235,2672,773,1083,42740726,42465399,316194,418800,7261,0,0,4237,39,1072,3,5,2,0,0
WA,6/30/2003,6085,243,447,32,0,1,48,0,7,487,0,161579,5616,12083,8,0,733,40,98,3,1034,0,333,171838,163259,3158,827,1354,57431065,56839840,357407,532797,7765,0,0,5578,30,1407,5,2,1,0,0
WA,7/31/2003,6604,150,468,40,0,2,45,0,15,606,0,137408,5651,10575,4,0,586,40,67,4,877,0,264,146735,138864,1775,650,1125,49452246,47854695,284592,446002,6679,0,0,3958,30,1555,6,5,1,0,0
WA,8/31/2003,6426,185,460,44,1,3,60,0,11,1601,2,151100,7038,11546,12,0,712,56,72,13,1048,0,300,161162,153160,2130,780,1350,53771105,52174356,330599,521057,7515,0,0,4852,34,1412,6,2,2,0,0
WA,9/30/2003,6628,159,515,41,1,5,54,0,12,1986,1,143306,6035,11053,11,0,693,44,80,20,1005,0,279,152716,143935,2030,766,1264,51503167,49737377,302297,497245,7053,39,64,4036,31,1735,7,4,1,0,0
WA,10/31/2003,6344,158,508,50,0,1,43,0,13,2377,1,132409,6130,10530,17,0,636,51,68,24,917,0,273,141081,132588,1879,700,1179,47406076,45681634,269632,458257,6494,28,55,5462,33,2144,16,6,0,0,0
WA,11/30/2003,6022,214,475,65,1,3,40,0,18,1616,1,144832,7167,11894,17,0,821,56,66,10,1019,0,319,154432,145068,2199,881,1318,50637508,48733774,332441,505878,7543,63,69,5592,45,1996,14,2,2,0,0
WA,12/31/2003,5872,169,482,45,2,3,39,0,18,1667,2,134626,6126,11302,8,0,754,52,65,10,945,0,353,144004,134655,2108,810,1298,47265397,45397916,313457,497083,6836,37,62,5315,34,1743,9,4,1,0,0
WA,1/31/2004,185,117,22,11,0,0,2,0,1,1096,1,96469,6733,8010,15,0,499,49,42,12,731,0,305,104479,97312,1577,541,1036,33830772,32552100,214643,392911,394,2,3,7570,75,860,9,3,0,0,0
WA,2/29/2004,19,39,4,3,0,0,0,0,0,1168,3,61952,3558,4966,12,0,283,31,23,23,463,0,201,66920,61738,970,306,664,22168113,21222977,122038,258586,61,0,0,8381,99,649,3,0,0,0,0
WA,3/31/2004,4,31,2,1,0,0,0,0,0,237,4,25440,2709,1975,3,0,99,25,1,0,130,0,57,27425,23791,287,100,187,9560201,8988045,36588,78980,21,0,0,4656,54,563,1,0,0,0,0
WA,4/30/2004,3,14,2,0,0,0,0,0,0,16,0,10383,1107,782,0,0,10,5,1,0,17,0,3,11085,9985,31,11,20,4480681,4274375,4615,11199,10,0,0,509,1,169,0,0,0,0,0
WA,5/31/2004,4,5,1,0,0,0,0,0,0,7,0,8761,231,598,0,0,0,0,0,0,0,0,0,9359,8668,0,0,0,3957561,3813848,833,6614,4,0,0,509,0,76,0,0,1,0,0
WA,6/30/2004,0,1,0,0,0,0,0,0,0,4,0,5669,77,391,0,0,0,0,0,0,0,0,0,6060,5563,0,0,0,2510102,2407566,0,4786,0,0,0,386,0,60,0,0,0,0,0
WA,7/31/2004,4,0,1,0,0,0,0,0,0,4,0,3844,60,250,0,0,0,0,0,0,0,0,1,4094,3835,1,0,1,1662574,1595316,126,3479,9,0,0,291,0,40,0,0,0,0,0
WA,8/31/2004,1,0,0,0,0,0,0,0,0,1,0,2705,31,195,0,0,0,0,0,0,0,0,0,2900,2634,0,0,0,1105832,1048885,0,2202,1,0,0,418,0,41,0,0,0,0,0
WA,9/30/2004,0,0,0,0,0,0,0,0,0,2,0,933,19,78,0,0,0,0,0,0,0,0,0,1011,879,0,0,0,317686,289873,0,939,2,0,0,121,0,31,0,0,0,0,0
WA,10/31/2004,0,0,0,0,0,0,0,0,0,0,0,669,20,66,0,0,0,0,0,0,0,0,0,731,650,0,0,0,192286,174167,0,1098,0,0,0,43,0,18,0,0,0,0,0
WA,11/30/2004,1,0,0,0,0,0,0,0,0,3,1,456,10,48,0,0,0,0,0,0,0,0,0,504,439,0,0,0,112871,104481,0,439,1,0,0,19,0,30,0,0,0,0,0
WA,12/31/2004,1,0,0,0,0,0,0,0,0,9,1,428,15,44,0,0,0,0,0,0,0,0,0,472,401,4,0,4,96965,92279,0,1244,0,0,0,20,0,14,0,0,0,0,0
WA,1/31/2005,0,1,0,0,0,0,0,0,0,4,1,98,14,12,0,0,0,0,0,0,0,0,0,110,93,0,0,0,22379,21205,0,0,0,0,0,6,0,1,0,0,1,0,0
WA,2/28/2005,0,0,0,0,0,0,0,0,0,0,0,10,20,1,0,0,0,0,0,0,0,0,0,11,7,0,0,0,2548,2124,0,0,1,0,0,0,0,2,0,0,0,0,0
WA,3/31/2005,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,670,670,0,0,0,0,0,1,0,6,0,0,0,0,0
WA,4/30/2005,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,106,106,0,0,0,0,0,0,0,7,0,0,0,0,0
WA,5/31/2005,1,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,32,31,0,0,0,5367,5282,0,0,2,0,0,1,0,4,0,0,0,0,0
WA,6/30/2005,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,517,517,0,0,0,0,0,1,0,1,0,0,0,0,0
WA,7/31/2005,0,1,0,0,0,0,0,0,0,0,0,5,18,4,0,0,0,0,0,0,0,0,0,11,8,0,0,0,5175,3896,0,0,0,0,0,0,0,3,0,0,0,0,0
WA,8/31/2005,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,26,17,0,0,0,5305,5227,0,0,1,0,0,0,0,3,0,0,0,0,0
WA,9/30/2005,0,629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,2480,2480,0,0,1,0,0,0,0,0,0,0,629,0,0
WA,10/31/2005,0,398,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,1877,1877,0,0,0,0,0,0,0,1,0,0,398,0,0
WA,11/30/2005,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,1097,1097,0,0,0,0,0,1,0,4,0,0,0,0,0
WA,12/31/2005,1,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,31,14,0,0,0,8712,4604,0,0,1,0,0,1,0,4,0,0,0,0,0
WA,1/31/2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
WA,2/28/2006,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,226,226,0,0,0,0,0,0,0,4,0,0,1,0,0
WA,3/31/2006,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,992,958,300,0,0,0,0,0,0,0,0,0,2,0,0
WA,4/30/2006,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
WA,5/31/2006,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
WA,6/30/2006,0,0,0,0,0,0,0,0,0,0,0,21,0,1,0,0,0,0,0,0,0,0,0,23,23,0,0,0,3650,3650,0,0,0,0,0,0,0,0,0,0,0,0,0
WA,7/31/2006,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WA,8/31/2006,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,1488,1488,0,0,0,0,0,1,0,0,0,0,0,0,0
WA,9/30/2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,291,291,0,0,0,0,0,1,0,1,0,0,0,0,0
WA,10/31/2006,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,474,140,0,0,0,0,0,0,0,1,0,0,0,0,0
WA,11/30/2006,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,1364,1364,0,0,0,0,0,0,0,0,0,0,0,0,0
WA,12/31/2006,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,20,18,0,0,0,4816,4515,0,0,0,0,0,2,0,1,0,0,0,0,0
WA,2/28/2007,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,496,496,0,0,0,0,0,0,0,1,0,0,1,0,0
WA,4/30/2007,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,1484,1484,0,0,0,0,0,0,0,1,0,0,0,0,0
WA,6/30/2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
WA,7/31/2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,150,150,0,0,0,0,0,0,0,1,0,0,0,0,0
WA,10/31/2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,280,280,0,0,0,0,0,0,0,0,0,0,0,0,0
WA,11/30/2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
WA,12/31/2007,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,2734,2734,0,0,0,0,0,1,0,0,0,0,0,0,0
WA,1/31/2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,658,394,0,0,1,0,0,0,0,1,0,0,0,0,0
WA,2/29/2008,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
WA,5/31/2008,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,424,424,0,0,0,0,0,0,0,0,0,0,0,0,0
WA,6/30/2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
WA,7/31/2008,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WA,8/31/2008,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,467,467,0,0,0,0,0,0,0,0,0,0,0,0,0
WA,9/30/2008,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
WA,10/31/2008,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
WA,11/30/2008,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WA,12/31/2008,20,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WA,1/31/2009,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
WA,2/28/2009,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WA,3/31/2009,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WA,4/30/2009,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WA,5/31/2009,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WA,6/30/2009,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
