st,rptdate,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,c29,c30,c31,c32,c33,c34,c35,c36,c37,c38,c39,c40,c41,c42,c43,c44,c45,c46,c47,c48,c49,c50,c51,c52
KY,4/30/1992,3552,2501,764,287,0,118,40,21,18,1,0,2,26,18,8,0,0,0,72338,6464,157,2179,1114,187,0,139,1301,64,0,131,38899,75525,72496,1994,3792,1279,1451,10499215,10499215,10229388,305920,542328,180203,280764,2427,2368,59,70,85,0,0,0
KY,5/31/1992,3554,2496,771,287,0,95,47,14,32,1,0,2,29,13,12,4,0,0,66670,6167,147,1973,1074,176,0,131,1327,103,2,96,35462,68642,65991,1833,3602,1206,1429,9548272,9548272,9312166,280699,525081,171914,276309,2251,2180,71,51,69,4824,62,23
KY,6/30/1992,3424,2285,855,284,0,117,60,18,36,6,0,1,34,19,14,1,0,1,52761,5466,167,1618,1064,180,0,146,1571,133,0,144,27321,52309,49712,1572,3639,1183,1642,7303589,7303589,7075925,249282,556564,166858,319803,2438,2371,67,65,111,2382,20,28
KY,7/31/1992,5068,3523,1176,369,0,155,101,38,61,2,0,0,49,26,21,2,0,0,50381,5082,107,1646,1229,176,0,144,1813,115,0,154,26547,50865,48650,1399,3994,1301,1917,7082787,7082787,6893597,219005,635295,189631,374040,1648,1587,61,48,80,1851,28,13
KY,8/31/1992,5669,3848,1449,372,0,185,63,27,35,1,0,1,66,26,36,4,0,2,50911,4310,152,1903,1395,188,0,169,1989,189,1,226,28171,53049,50765,1877,4872,1609,2134,7367530,7367530,7173011,302790,7538030,236072,415873,3315,3210,105,100,114,1339,22,47
KY,9/30/1992,4689,2736,1652,301,0,167,78,44,32,2,0,4,46,18,26,2,0,2,58314,4501,159,1990,1582,172,0,202,2188,116,0,188,31294,58720,56543,1803,5127,1716,2301,8324331,8324331,8078717,286063,800529,253087,447263,2643,2551,92,67,117,1241,38,65
KY,10/31/1992,5693,3321,2060,312,0,156,150,78,68,4,0,6,101,61,39,1,0,3,54353,3867,115,1880,1424,112,0,214,2024,147,0,230,30580,58387,55125,1756,5030,1766,2338,8107649,8107649,7843869,274634,777473,246549,444623,2887,2803,84,79,122,1350,40,57
KY,11/30/1992,6239,3464,2475,300,0,180,108,49,57,2,0,1,97,44,53,0,0,2,52807,4025,98,1632,1304,107,0,211,2115,150,0,191,28209,53894,50802,1635,4742,1605,2226,7514255,7514255,7262218,255812,735899,221471,431147,2687,2631,56,55,123,2708,65,85
KY,12/31/1992,7573,4047,3171,355,0,200,100,56,43,1,0,6,115,57,56,2,0,2,56688,4562,133,2076,1468,140,0,253,2364,210,0,270,30674,58109,54603,1768,5382,1728,2571,8096513,8096513,7817965,278187,846967,244930,499759,3247,3146,101,70,157,2800,95,123
KY,1/31/1993,8231,4737,3174,320,0,205,119,76,43,0,0,5,119,49,67,3,0,4,53364,4066,154,1782,1106,94,0,178,2220,198,0,207,31379,57494,53442,1772,4964,1390,2487,8243974,8243974,7913382,276711,787024,204413,485175,4656,4555,101,86,170,1867,53,77
KY,2/28/1993,5453,3194,2009,250,0,183,53,20,33,0,0,6,78,36,42,0,0,3,50336,3619,77,1698,896,143,0,121,2123,214,0,189,27537,51492,48730,1471,4206,1054,2250,7526583,7526583,7306604,229456,684983,159856,444024,3118,3013,105,64,142,1591,47,58
KY,3/31/1993,6864,3858,2640,366,0,201,61,23,37,1,0,3,97,42,55,0,0,1,61957,4198,118,1911,913,127,0,135,2789,194,0,337,32265,60333,56845,1796,4988,1009,2946,8834004,8834004,8553562,278956,831248,149532,585045,3253,3150,103,43,218,1988,47,98
KY,4/30/1993,5659,3318,2033,308,0,199,47,28,19,0,0,0,82,37,44,1,0,6,50107,3522,102,1689,671,74,0,108,2676,171,0,373,29268,54221,50852,1485,4720,813,3041,7945554,7945554,7675458,233513,813394,121250,613060,3012,2932,80,61,221,1788,28,90
KY,5/31/1993,4782,2862,1684,236,0,170,68,21,45,2,0,5,62,31,30,1,0,7,43822,3022,73,1445,634,73,0,127,2649,197,2,389,23966,44801,41990,1385,4358,735,2985,6580859,6580859,6350260,223190,774294,111741,607083,2517,2438,79,36,184,1780,18,77
KY,6/30/1993,5861,3383,2207,271,0,248,115,28,87,0,0,3,92,29,61,2,0,1,48765,3121,73,1537,862,34,0,124,2994,180,14,454,25650,47904,44894,1547,4982,931,3315,7023417,7023417,6775386,242841,881702,135671,677642,2732,2646,86,56,150,2100,36,96
KY,7/31/1993,7867,4492,3062,313,0,218,230,101,128,1,0,2,113,33,80,0,0,8,44300,2990,77,1610,1118,49,0,174,2501,162,0,440,26263,47613,44304,1512,5141,1344,2973,6990363,6990363,6724052,239110,877936,191501,609545,4352,4238,114,142,140,1677,31,114
KY,8/31/1993,5705,3072,2280,353,0,134,89,42,47,0,0,6,104,25,78,1,0,4,46878,3195,114,1558,1356,49,0,164,2382,183,1,445,24985,46353,43472,1539,4983,1472,2718,6816881,6816881,6593804,246387,835461,209164,554688,2987,2896,91,71,142,2062,41,105
KY,9/30/1993,5741,3098,2211,432,0,139,152,67,85,0,0,1,80,16,64,0,0,5,44644,3091,118,1587,1464,55,0,151,1995,175,0,367,25688,47872,43509,1473,4774,1685,2373,7160971,7160971,6877978,238170,779077,233949,477737,2738,2658,80,69,118,1599,44,113
KY,10/31/1993,2710,588,1926,196,2709,121,47,9,37,1,54,0,43,0,43,0,141,4,38452,2709,111,1356,1360,54,0,129,1613,141,0,327,22092,40956,38000,1321,4053,1557,1955,6171519,6171519,5944835,317517,662694,220699,408337,1668,1618,50,54,68,1315,27,72
KY,11/30/1993,2546,308,2090,148,0,38,38,5,33,0,0,2,40,0,40,0,0,6,33790,2089,77,1054,1156,42,0,97,1361,121,0,252,17223,32935,30361,1059,3164,1245,1514,4960519,4960519,4761342,178084,516779,174976,302475,81,75,6,0,3,2081,101,97
KY,12/31/1993,5666,3290,2134,242,0,163,95,61,33,1,0,3,85,22,61,2,0,0,34683,2297,206,1143,1262,44,0,108,1331,132,0,170,21117,37129,34262,1093,3450,1436,1541,5605918,5605918,5372620,182920,549877,201984,304580,3050,2949,101,130,122,3578,121,147
KY,1/31/1994,5705,2436,3074,195,0,123,73,44,29,0,0,1,76,8,67,1,0,1,30819,1648,89,1155,913,44,0,90,1166,53,0,191,16112,28499,25410,983,2615,943,1180,4126218,4126218,3873131,171337,409652,129996,230647,2269,2196,73,84,99,2837,104,142
KY,2/28/1994,2890,1114,1636,140,0,92,17,7,9,1,0,1,56,13,43,0,0,2,20942,1301,59,747,498,19,0,57,804,64,0,97,12521,21453,19327,706,1842,573,905,3121784,3121784,2954180,119145,289284,80409,177735,1786,1709,77,46,88,2049,49,99
KY,3/31/1994,1022,41,924,57,0,17,7,0,7,0,0,0,17,1,16,0,0,1,11852,772,37,437,280,19,0,17,434,54,0,65,7435,12083,10552,395,965,297,488,1699027,1699027,1594302,62525,144959,37777,91740,149,137,12,4,4,2253,48,99
KY,4/30/1994,492,1,463,28,0,6,5,0,5,0,0,0,12,0,12,0,0,1,3409,252,16,68,94,5,0,6,120,28,0,7,2059,3476,2756,68,292,91,127,416731,416731,369746,9506,33842,7501,20421,18,18,0,0,0,359,12,21
KY,5/31/1994,66,0,64,2,0,2,2,0,2,0,0,0,2,0,2,0,0,0,891,87,3,28,29,4,0,2,35,7,0,6,725,1038,830,24,89,29,37,121426,121426,108622,3461,10340,1911,6209,6,6,0,0,1,82,3,2
KY,6/30/1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,0,0,2,0,0,0,0,0,0,0,46,59,58,0,0,0,0,4921,4921,4829,0,0,0,0,0,0,0,0,0,4,0,0
KY,7/31/1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,1,0,0,9,10,7,0,0,0,0,950,950,772,0,0,0,0,0,0,0,0,0,1,0,0
KY,8/31/1994,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,0,0,0,0,0,0,0,0,0,38,71,63,0,0,0,0,12942,12942,11952,0,0,0,0,2,2,0,0,0,3,0,0
KY,9/30/1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,0,0,0,0,0,0,0,0,0,0,15,26,25,0,2,0,2,3284,3284,3265,0,23,0,23,1,1,0,0,0,2,0,0
KY,10/31/1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21,36,36,0,2,0,2,4330,4330,4320,10,423,3,420,0,0,0,0,0,2,0,1
KY,11/30/1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,88,88,88,0,0,0,0,0,0,0,0,0,0,0,0
KY,12/31/1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0
KY,1/31/1995,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,7,7,7,0,0,0,0,454,454,454,0,0,0,0,0,0,0,0,0,0,0,0
KY,2/28/1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,2,0,0,0,0,108,108,50,0,0,0,0,0,0,0,0,0,0,0,0
KY,3/31/1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,332,332,0,0,0,0,0,0,0,0,0,0,0,0,0
KY,5/31/1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KY,6/30/1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,276,276,276,0,0,0,0,0,0,0,0,0,0,0,0
