st,rptdate,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c15,c16,c17,c18,c19,c21,c22,c23,c24,c25,c27,c29,c30,c31,c32,c33,c35,c36,c37,c38,c39,c40,c41,c42,c43,c44,c45,c46,c47,c48,c49,c50,c51,c52,c53,c54,c55,c56,c57,c58,c59,c60,c61,c62,c63,c64,c65,c66,c67,c68,c69,c70,c71,c72,c73,c74,c75,c76,c77,c78,c79,c80,c81,c82,c83,c84,c85,c86,c87,c88,c89,c90,c91,c92,c93,c94,c95,c96,c97,c98,c99
PR,5/31/2020,0,15,0,0,0,0,0,0,0,0,0,18,513,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PR,6/30/2020,3499,34,33,30,0,0,8,0,0,0,0,24823,8648,217,0,0,143,4,0,0,0,58,10,0,25336,25006,193,135,58,4129644,4091683,36501,25481,11020,3351,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PR,7/31/2020,2191,35,27,27,0,0,5,0,0,0,0,24905,3267,220,0,0,259,13,0,0,0,53,4,0,25312,24923,291,240,51,4215529,4170440,56490,46500,9990,2460,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PR,8/31/2020,1656,24,21,21,0,0,7,0,0,0,0,19325,2539,254,0,0,258,2,0,0,0,61,7,0,19733,19491,323,261,62,3443980,3411776,65640,53260,12380,1896,20,0,11,0,0,0,0,0,0,0,0,16,16,0,0,0,3179,3179,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PR,9/30/2020,5061,21,33,32,0,0,9,0,0,0,0,21918,2907,293,0,0,331,1,0,0,0,77,3,0,22039,21681,379,321,58,4572389,4512645,99173,84253,14920,3406,38,0,1,0,0,0,0,0,0,0,0,1025,1020,24,19,5,164988,164651,4560,3610,950,376,11,0,603,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PR,11/30/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PR,1/31/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PR,2/28/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PR,3/31/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PR,5/31/2021,2181,20,7,50,0,0,2,0,0,0,0,189815,3005,835,0,0,665,0,3,0,0,103,10,0,42294,39363,400,381,19,8065488,7588109,77477,73267,4210,2456,58,0,5659,12,0,0,0,0,0,0,0,125141,124005,254,187,67,23100016,22911808,57844,42088,15756,6659,17,0,9983,10,5,36551,36513,82,71,11,6572238,6566713,19298,16658,2640,9263,11,0,671,4,2,1800,1800,28,24,4,364637,364637,6720,5760,960,376,5,0,531,6,2
PR,6/30/2021,1535,15,9,49,0,1,3,0,0,0,0,177044,3128,907,0,0,929,1,6,0,0,152,14,0,30086,28442,725,695,30,5844619,5578921,143831,136631,7200,1892,61,0,2587,19,1,0,0,0,0,0,0,87107,86164,242,165,77,16387574,16225512,55814,37334,18480,3159,15,0,7954,6,8,76713,6573,148,93,55,13805168,13781045,34852,21652,13200,8038,8,0,6655,10,1,10727,10726,60,44,16,2000922,2000761,14256,10416,3840,4792,11,0,602,6,0
PR,7/31/2021,1684,11,7,47,0,1,6,0,0,0,0,173888,2517,770,0,0,1115,4,10,0,0,175,10,0,28212,26719,850,799,51,5523666,5275122,170040,157800,12240,2058,55,7,2115,30,1,0,0,0,0,0,0,50459,49387,242,214,28,9673936,9490244,48174,41454,6720,2372,29,1,7122,10,7,58943,58645,144,70,74,11031615,10980099,34105,16345,17760,7742,9,10,6418,8,7,39671,39637,104,72,32,7114374,7108869,24419,16739,7680,7372,10,8,427,1,3
PR,10/31/2021,568,0,3,11,0,0,4,0,0,0,0,28156,341,67,0,0,129,0,0,0,0,61,1,0,10565,9690,170,124,46,1970162,1834796,35149,24240,10909,924,12,4,608,7,2,0,0,0,0,0,0,12505,11932,69,47,22,2385445,2293455,15535,10255,5280,771,8,2,968,0,1,8311,8072,22,13,9,1589124,1550117,4870,2710,2160,1093,1,1,315,2,0,5429,5290,16,14,2,1028812,1007198,3840,3360,480,706,2,1,158,0,0
PR,12/31/2021,272,1,0,2,0,0,3,0,0,0,0,9620,377,2,0,0,57,0,0,0,0,24,0,0,4747,4324,81,36,45,880280,812293,18423,7623,10800,407,2,4,287,1,1,0,0,0,0,0,0,4977,4808,31,21,10,933844,904497,6363,3963,2400,326,3,1,333,0,0,3040,2978,9,9,0,569687,558986,1530,1530,0,395,1,0,79,0,0,1846,1811,0,0,0,336302,330986,0,0,0,255,0,0,35,0,0
PR,1/31/2022,155,0,2,2,0,0,0,0,0,0,0,4677,295,31,0,0,53,0,0,0,0,7,0,0,2939,2789,32,32,0,546149,522462,4504,4504,0,245,4,0,180,0,0,0,0,0,0,0,0,2828,2752,28,24,4,535753,523406,6720,5760,960,209,1,0,161,1,1,1504,1486,14,11,3,283558,280408,3360,2640,720,194,2,1,40,0,0,842,837,4,4,0,152424,151709,960,960,0,119,1,0,16,0,0
PR,2/28/2022,109,0,3,3,0,0,0,0,0,0,0,3231,63,0,0,0,0,0,0,0,0,0,0,0,2066,1955,25,25,0,717078,698149,5976,5976,0,162,3,0,124,1,0,0,0,0,0,0,0,2063,2003,14,14,0,380463,372187,3360,3360,0,148,1,0,152,0,0,1330,1299,8,8,0,245330,240922,1920,1920,0,174,1,0,32,0,0,752,742,0,0,0,135133,133737,0,0,0,117,0,0,12,0,0
PR,3/31/2022,120,0,1,4,0,0,0,0,0,0,0,2906,33,0,0,0,2,0,0,0,0,0,0,0,1944,1842,54,54,0,377060,363704,11003,11003,0,165,4,0,113,2,0,0,0,0,0,0,0,1827,1805,5,5,0,349009,345287,750,750,0,126,1,0,107,1,0,1000,979,0,0,0,184818,181231,0,0,0,130,0,0,21,0,0,633,626,0,0,0,113004,111886,0,0,0,87,0,0,16,0,0
PR,5/31/2022,47,0,0,1,0,0,0,0,0,0,0,1491,72,0,0,0,10,0,0,0,0,0,0,0,1522,1423,10,8,2,316310,301286,1900,1520,380,121,1,1,94,0,0,0,0,0,0,0,0,1270,1246,19,19,0,245345,240967,4560,4560,0,97,0,0,58,0,0,581,578,9,7,2,110660,110137,2160,1680,480,75,1,0,15,0,0,359,358,2,2,0,67571,67401,480,480,0,54,0,0,5,0,0
PR,6/30/2022,39,0,0,0,0,0,0,0,0,0,0,818,0,0,0,0,0,0,0,0,0,0,0,0,1026,959,1,1,0,200494,190486,1300,1300,0,81,0,0,60,1,0,0,0,0,0,0,0,979,967,14,14,0,181790,180218,3360,3360,0,72,1,0,52,0,0,546,544,3,3,0,104693,104410,720,720,0,69,1,0,15,0,0,339,337,0,0,0,62875,62599,0,0,0,50,0,0,8,0,0
PR,7/31/2022,14,0,0,0,0,0,0,0,0,0,0,611,6,0,0,0,3,0,0,0,0,0,0,0,255,255,0,0,0,51403,5140,0,0,0,22,0,0,12,0,0,0,0,0,0,0,0,254,254,3,3,0,46145,46145,720,720,0,17,0,0,18,0,0,181,178,0,0,0,32450,32043,0,0,0,22,0,0,3,0,0,107,105,0,0,0,19658,19313,0,0,0,19,0,0,3,0,0
PR,8/31/2022,21,0,0,0,0,0,0,0,0,0,0,496,1,0,0,0,0,0,0,0,0,0,37,0,369,356,0,0,0,87735,8653,0,0,0,29,0,0,18,0,0,0,0,0,0,0,0,314,305,0,0,0,54898,54379,0,0,0,20,0,0,15,0,0,168,168,0,0,0,30389,30389,0,0,0,21,0,0,4,0,0,107,107,0,0,0,18407,18407,0,0,0,14,0,0,4,0,0
PR,9/30/2022,5,0,0,0,0,0,0,0,0,0,0,205,3,0,0,0,0,0,0,0,0,0,0,0,142,141,0,0,0,34710,3463,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,114,108,0,0,0,22615,21405,0,0,0,10,0,0,8,0,0,68,68,0,0,0,11552,11552,0,0,0,8,0,0,2,0,0,27,27,0,0,0,3206,3206,0,0,0,5,0,0,0,0,0
PR,10/31/2022,11,0,0,0,0,0,0,0,0,0,0,77,2,0,0,0,8,0,0,0,0,0,0,0,143,134,0,0,0,32926,3160,0,0,0,16,0,0,6,0,0,0,0,0,0,0,0,75,75,8,8,0,13965,13965,1920,1920,0,5,0,0,8,0,0,75,75,0,0,0,12758,12377,0,0,0,9,0,0,2,0,0,54,54,0,0,0,9683,9683,0,0,0,8,0,0,0,0,0
PR,11/30/2022,6,0,0,0,0,0,0,0,0,0,0,218,4,0,0,0,0,0,0,0,0,0,0,0,171,171,0,0,0,30009,3000,0,0,0,13,0,0,12,0,0,0,0,0,0,0,0,127,126,0,0,0,19541,19540,0,0,0,12,0,0,9,0,0,99,99,0,0,0,14740,14740,0,0,0,11,0,0,4,0,0,68,68,0,0,0,7819,7819,0,0,0,10,0,0,0,0,0
PR,12/31/2022,4,0,0,0,0,0,0,0,0,0,0,49,12,0,0,0,0,0,0,0,0,0,0,0,67,67,0,0,0,14166,1414,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,66,66,0,0,0,10347,10347,0,0,0,5,0,0,0,0,0,32,32,0,0,0,4511,4511,0,0,0,3,0,0,1,0,0,16,16,0,0,0,3338,3338,0,0,0,3,0,0,2,0,0
PR,1/31/2023,4,0,0,0,0,0,0,0,0,0,0,31,17,0,0,0,0,0,0,0,0,0,0,0,59,55,0,0,0,15221,1463,5,0,0,4,0,0,5,0,0,0,0,0,0,0,0,56,56,0,0,0,10700,10700,0,0,0,5,0,0,2,0,0,23,23,0,0,0,2724,2724,0,0,0,3,0,0,0,0,0,13,13,0,0,0,1182,1182,0,0,0,3,0,0,0,0,0
PR,2/28/2023,5,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,49,49,0,0,0,11335,1133,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,33,33,0,0,0,5743,5743,0,0,0,4,0,0,1,0,0,17,17,0,0,0,2142,2142,0,0,0,1,0,0,1,0,0,27,27,0,0,0,4011,4011,0,0,0,3,0,0,0,0,0
PR,3/31/2023,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,41,39,0,0,0,10836,1064,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,17,17,0,0,0,2444,2444,0,0,0,1,0,0,1,0,0,14,14,0,0,0,1046,1046,0,0,0,1,0,0,2,0,0,10,10,0,0,0,1057,1057,0,0,0,2,0,0,0,0,0
PR,4/30/2023,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,19,19,0,0,0,5103,5103,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,30,30,0,0,0,6858,6858,0,0,0,2,0,0,1,0,0,5,5,0,0,0,1200,1200,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PR,5/31/2023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,18988,18988,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,19,19,0,0,0,3934,3934,0,0,0,1,0,0,2,0,0,17,17,0,0,0,1447,1447,0,0,0,2,0,0,2,0,0,12,12,0,0,0,670,670,0,0,0,2,0,0,0,0,0
PR,6/30/2023,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,30,30,0,0,0,7257,7257,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,28,28,0,0,0,4620,4620,0,0,0,2,0,0,1,0,0,10,10,0,0,0,1644,1644,0,0,0,2,0,0,0,0,0,10,10,0,0,0,1560,1560,0,0,0,1,0,0,0,0,0
PR,7/31/2023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,2948,2948,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,13,13,0,0,0,2574,2574,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PR,8/31/2023,1,0,0,0,0,0,0,0,0,0,0,2,13,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,2809,2809,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,2244,2244,0,0,0,0,0,0,1,0,0,10,10,0,0,0,1552,1552,0,0,0,1,0,0,0,0,0,5,5,0,0,0,1170,1170,0,0,0,1,0,0,1,0,0
PR,9/30/2023,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,2736,2736,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PR,10/31/2023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,1268,597,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21,21,0,0,0,3325,3325,0,0,0,2,0,0,1,0,0,9,9,0,0,0,1215,1215,0,0,0,1,0,0,0,0,0,7,7,0,0,0,745,745,0,0,0,2,0,0,0,0,0
PR,11/30/2023,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1767,1767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PR,12/31/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,1104,1104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PR,1/31/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5021,5017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,378,378,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PR,2/29/2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,0,0,0,5472,5472,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,31,31,0,0,0,6220,6220,0,0,0,2,0,0,1,0,0,8,8,0,0,0,1736,1736,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PR,3/31/2024,2,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,4304,4222,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,1005,1005,0,0,0,0,0,0,0,0,0,8,8,0,0,0,1712,1712,0,0,0,0,0,0,1,0,0,1,1,0,0,0,214,214,0,0,0,1,0,0,0,0,0
PR,4/30/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PR,5/31/2024,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,51,7,7,0,10604,9278,1680,1680,0,4,1,0,4,0,0,0,0,0,0,0,0,24,20,0,0,0,4060,3652,0,0,0,4,0,0,0,0,0,6,6,0,0,0,948,948,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PR,6/30/2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1781,1781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,570,570,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PR,7/31/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RI,7/31/2008,6309,0,441,29,0,5,27,0,5,0,0,15129,0,1092,0,0,65,0,13,0,0,66,0,14,15718,14757,150,76,74,5505261,5255781,64574,30212,34362,5742,27,26,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RI,8/31/2008,2369,48,168,5,0,0,15,0,2,0,0,29938,597,2153,0,0,101,0,17,0,0,127,1,34,32267,30258,285,120,165,11078446,10572577,128713,49722,78991,2441,3,14,413,0,0,127,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RI,9/30/2008,1657,25,113,5,1,0,10,0,1,0,0,31883,995,2403,0,0,118,2,19,0,0,176,4,44,34015,31826,356,137,219,11885093,11321448,155677,53517,102160,1751,4,10,1989,7,2,202,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RI,10/31/2008,1620,20,114,4,0,0,4,0,1,0,0,16530,656,1185,0,0,78,2,4,0,0,99,5,14,17926,16399,182,69,113,6311993,5931274,78005,27474,50531,1423,4,4,0,0,0,201,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RI,11/30/2008,1489,15,97,6,0,0,9,0,0,0,0,13668,387,888,0,0,45,0,0,0,0,71,3,4,14509,13409,119,44,75,5111041,4839606,49459,15186,34273,1445,6,8,0,0,0,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RI,12/31/2008,3488,64,285,11,0,1,15,1,3,0,0,44636,889,2517,0,0,9,0,0,0,0,50,7,2,46295,43963,398,165,233,16256975,15639124,177036,65110,111926,1806,2,9,904,3,1,319,0,1,0,0,0,162,160,0,0,0,48371,47928,0,0,0,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RI,1/31/2009,1681,31,108,4,0,1,13,1,2,0,0,37874,1118,2144,0,0,130,0,23,0,0,215,11,22,29611,28118,285,106,179,10356625,9961156,127442,41742,85700,1389,4,12,4469,20,21,213,2,1,0,0,0,10423,10302,93,48,45,3523489,3488608,39918,17918,22000,4377,20,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RI,2/28/2009,2061,12,116,7,0,0,13,0,2,0,0,40884,996,2292,0,0,153,0,16,0,0,256,8,22,22619,21296,262,71,191,8092181,7742889,116579,28773,87806,1559,7,11,1215,5,11,228,2,0,0,0,0,20317,19884,193,98,95,7020066,6893641,84843,38561,46282,1190,5,7,670,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RI,3/31/2009,3202,22,173,5,0,0,21,0,2,0,0,52737,1576,3022,0,0,120,0,19,0,0,349,10,37,30188,28688,352,121,231,10715644,10308685,158394,47862,110532,2384,4,20,1346,5,11,260,1,0,0,0,0,25194,24505,271,116,155,8873708,8684778,123642,48011,75631,1292,4,11,1059,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RI,4/30/2009,3032,39,174,6,0,3,21,0,0,0,0,41490,1729,2513,0,0,140,0,12,0,0,240,12,25,27986,26627,255,79,176,9900569,9537017,117298,32001,85297,2339,7,10,1275,3,5,289,1,0,0,0,0,16162,15585,161,74,87,5644612,5485388,72815,31828,40987,1158,3,4,3093,14,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RI,5/31/2009,2714,22,139,7,0,1,23,0,0,0,0,39284,1683,2113,0,0,131,0,9,0,0,282,6,14,29554,28018,337,95,242,10538387,10141733,159967,42251,117716,2239,7,22,1334,1,10,352,3,0,0,0,0,11532,10993,95,41,54,4058069,3921046,43248,17964,25284,1262,2,7,894,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RI,6/30/2009,3335,30,168,8,1,1,13,1,0,0,0,51756,1735,2777,0,0,151,2,14,0,0,370,8,15,39082,36954,423,124,299,14068236,13504645,200648,54488,146160,2638,2,14,1695,8,11,415,0,1,0,0,0,15082,14355,127,41,86,5210358,5019266,55649,16014,39635,1402,4,8,1154,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RI,7/31/2009,3531,46,171,7,0,0,22,2,0,0,0,44608,1935,2295,0,0,112,0,13,0,0,320,7,12,34800,33190,341,80,261,12801468,12381253,164193,35957,128236,2447,3,15,1489,4,7,507,3,1,0,0,0,12287,11735,115,45,70,4283129,4138857,51538,18855,32683,1217,6,4,1062,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RI,8/31/2009,3542,37,176,7,0,1,20,0,1,0,0,58841,1985,2833,0,0,140,0,13,0,0,402,0,18,45024,43094,408,97,311,16775338,16254692,197707,45323,152384,2974,8,17,1952,6,17,511,1,4,0,0,0,16118,15456,160,56,104,5646063,5479690,73270,23344,49926,1730,2,13,1257,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RI,9/30/2009,3648,44,186,9,0,0,20,0,4,0,0,51745,2103,2450,0,0,114,0,8,0,0,314,5,23,39440,37480,305,70,235,14812952,14279838,146897,34751,112146,2370,5,12,1813,7,20,553,2,5,0,0,0,14950,14301,159,52,107,5324209,5156216,75860,23284,52576,1544,8,16,1100,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RI,10/31/2009,3488,43,180,7,0,0,24,0,2,0,0,52559,2186,2371,0,0,99,0,10,0,0,338,3,29,38878,36609,284,62,222,14640093,14016277,139728,29347,110381,2247,4,16,1759,2,7,717,1,4,0,0,0,16130,15447,191,47,144,5827758,5656406,91243,22377,68866,1612,1,11,1189,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RI,11/30/2009,4201,136,209,8,0,1,19,1,1,0,0,75843,2325,3311,0,0,180,0,9,0,0,434,5,46,45462,42593,344,81,263,17145406,16353058,173464,38841,134623,1950,5,5,2284,3,12,871,4,0,0,0,0,25801,24663,251,73,178,9279618,9000285,124322,34143,90179,2039,4,10,5524,21,28,6779,6595,63,26,37,2329240,2280549,28659,10270,18389,3671,15,19,0,0,0,2,2,0,0,0,556,556,0,0,0,1,0,0,0,0,0
RI,12/31/2009,3271,86,271,8,0,2,16,1,0,0,0,77443,2966,3259,0,0,197,0,17,0,0,445,18,40,36098,33825,307,87,220,13759662,13121231,146996,38850,108146,1828,7,9,2072,2,11,926,3,3,0,0,0,21565,20676,203,45,158,7878575,7656389,98258,22671,75587,1934,2,14,2747,11,20,23550,22668,196,88,108,8190924,7952462,92168,38630,53538,2394,11,14,89,0,0,13,13,0,0,0,4661,4661,0,0,0,6,0,0,1,0,0
RI,1/31/2010,2653,79,143,16,0,0,12,1,2,0,0,76663,2856,3353,0,0,233,0,16,0,0,417,15,45,30367,28718,277,97,180,11587225,11121864,128400,39710,88690,1552,12,8,1599,5,10,783,2,9,0,0,0,20202,19564,157,32,125,7521545,7350596,76861,14849,62012,1547,6,9,2002,6,13,27006,26055,259,111,148,9440553,9183061,121372,49304,72068,1638,5,9,1524,4,6,2121,2102,18,9,9,624985,620084,7290,3084,4206,983,3,5,162,0,0
RI,2/28/2010,2796,58,169,13,0,1,14,1,1,0,0,77811,2919,3710,0,0,294,0,24,0,0,441,19,37,28487,26808,338,154,184,10843368,10359640,151803,62395,89408,1573,6,13,1522,4,10,698,1,1,0,0,0,20658,19965,169,46,123,7760988,7578231,84237,21068,63169,1454,2,8,2104,6,14,25935,24943,257,99,158,9328451,9058684,123747,44805,78942,1763,4,11,3156,12,14,6168,6077,35,17,18,1798964,1778372,13196,5933,7263,1900,4,3,1016,4,6
